Index,Name,Emergency,2.2E+34,2E+34,1.7E+34,1.5E+34,1.3E+34,1.1E+34,9E+33,6E+33
424,L1_ETMHF130,0,1,1,1,1,1,1,1,1
425,L1_ETMHF140,0,1,1,1,1,1,1,1,1
426,L1_ETMHF150,0,1,1,1,1,1,1,1,1
428,L1_ETMHF90_HTT60er,0,0,0,0,0,0,0,0,0
429,L1_ETMHF100_HTT60er,0,0,1,1,1,1,1,1,1
430,L1_ETMHF110_HTT60er,0,1,1,1,1,1,1,1,1
431,L1_ETMHF120_HTT60er,0,1,1,1,1,1,1,1,1
432,L1_ETMHF130_HTT60er,0,1,1,1,1,1,1,1,1
443,L1_ETMHF120_NotSecondBunchInTrain,0,0,0,0,0,0,0,0,0
444,L1_ETMHF110_HTT60er_NotSecondBunchInTrain,0,0,0,0,0,0,0,0,0
446,L1_SingleMuOpen_NotBptxOR,0,0,0,0,0,0,0,0,0
447,L1_SingleMuOpen_er1p4_NotBptxOR_3BX,0,0,0,0,0,0,0,0,0
448,L1_SingleMuOpen_er1p1_NotBptxOR_3BX,0,0,0,0,0,0,0,0,0
451,L1_SingleJet20er2p5_NotBptxOR,0,0,0,0,0,0,0,0,0
452,L1_SingleJet20er2p5_NotBptxOR_3BX,0,0,0,0,0,0,0,0,0
453,L1_SingleJet43er2p5_NotBptxOR_3BX,0,0,0,0,0,0,0,0,0
454,L1_SingleJet46er2p5_NotBptxOR_3BX,0,0,0,0,0,0,0,0,0
458,L1_AlwaysTrue,0,0,0,0,0,0,0,0,0
459,L1_ZeroBias,17881,17881,17881,17881,17881,17881,17881,17881,17881
460,L1_ZeroBias_copy,0,0,0,0,0,0,0,0,0
461,L1_MinimumBiasHF0_AND_BptxAND,0,0,0,0,0,0,0,0,0
463,L1_NotBptxOR,0,0,0,0,0,0,0,0,0
464,L1_BptxOR,0,0,0,0,0,0,0,0,0
465,L1_BptxXOR,0,0,0,0,0,0,0,0,0
466,L1_BptxPlus,0,0,0,0,0,0,0,0,0
467,L1_BptxMinus,0,0,0,0,0,0,0,0,0
468,L1_UnpairedBunchBptxPlus,0,0,0,0,0,0,0,0,0
469,L1_UnpairedBunchBptxMinus,0,0,0,0,0,0,0,0,0
471,L1_IsolatedBunch,0,110,110,110,110,110,110,110,110
472,L1_FirstBunchBeforeTrain,0,269167,269167,269167,269167,269167,269167,269167,269167
473,L1_FirstBunchInTrain,0,269167,269167,269167,269167,269167,269167,269167,269167
474,L1_SecondBunchInTrain,0,0,0,0,0,0,0,0,0
475,L1_SecondLastBunchInTrain,0,0,0,0,0,0,0,0,0
476,L1_LastBunchInTrain,0,0,0,0,0,0,0,0,0
477,L1_FirstBunchAfterTrain,0,269167,269167,269167,269167,269167,269167,269167,269167
478,L1_LastCollisionInTrain,0,269167,269167,269167,269167,269167,269167,269167,269167
479,L1_FirstCollisionInTrain,0,269167,269167,269167,269167,269167,269167,269167,269167
480,L1_FirstCollisionInOrbit,0,1103,1103,1103,1103,1103,1103,1103,1103
482,L1_BPTX_NotOR_VME,0,0,0,0,0,0,0,0,0
483,L1_BPTX_OR_Ref3_VME,0,0,0,0,0,0,0,0,0
484,L1_BPTX_OR_Ref4_VME,0,0,0,0,0,0,0,0,0
485,L1_BPTX_RefAND_VME,0,0,0,0,0,0,0,0,0
486,L1_BPTX_AND_Ref1_VME,0,0,0,0,0,0,0,0,0
487,L1_BPTX_AND_Ref3_VME,0,0,0,0,0,0,0,0,0
488,L1_BPTX_AND_Ref4_VME,0,0,0,0,0,0,0,0,0
489,L1_BPTX_BeamGas_Ref1_VME,0,0,0,0,0,0,0,0,0
490,L1_BPTX_BeamGas_Ref2_VME,0,0,0,0,0,0,0,0,0
491,L1_BPTX_BeamGas_B1_VME,0,0,0,0,0,0,0,0,0
492,L1_BPTX_BeamGas_B2_VME,0,0,0,0,0,0,0,0,0
494,L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142,0,6,6,6,6,6,6,6,6
500,L1_HCAL_LaserMon_Trig,0,0,0,0,0,0,0,0,0
501,L1_HCAL_LaserMon_Veto,0,0,0,0,0,0,0,0,0
503,L1_TOTEM_1,0,0,0,0,0,0,0,0,0
504,L1_TOTEM_2,0,0,0,0,0,0,0,0,0
505,L1_TOTEM_3,0,0,0,0,0,0,0,0,0
506,L1_TOTEM_4,0,0,0,0,0,0,0,0,0
